num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0212600057	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PIUM
0212600057	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PIUM
0212600057	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	PIUM
0212600057	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	PIUM
0212600057	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	5	5	4,89	24,45	PIUM
0212600057	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PIUM
0212600058	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	PIUM
0212600058	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PIUM
0212600058	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	2	7,22	14,44	PIUM
0212600058	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	3	3	0,7371	2,2113	PIUM
0212600058	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	PIUM
0212600058	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1,5	1,5	7,08	10,62	PIUM
0212600062	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DIVINÓPOLIS
0212600062	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	DIVINÓPOLIS
0212600062	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	DIVINÓPOLIS
0212600062	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	DIVINÓPOLIS
0212600062	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	DIVINÓPOLIS
0212600062	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	DIVINÓPOLIS
0212600063	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	DOIS IRMÃOS DO TOCANTINS
0212600063	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DOIS IRMÃOS DO TOCANTINS
0212600063	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1	1	5,97	5,97	DOIS IRMÃOS DO TOCANTINS
0212600063	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	DOIS IRMÃOS DO TOCANTINS
0212600063	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	DOIS IRMÃOS DO TOCANTINS
0212600063	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	DOIS IRMÃOS DO TOCANTINS
0212600063	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	DOIS IRMÃOS DO TOCANTINS
0212600063	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	DOIS IRMÃOS DO TOCANTINS
0212600065	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	MIRANORTE
0212600065	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	MIRANORTE
0212600065	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	MIRANORTE
0212600065	90362	PARAFUSO DISTR CAB QUAD ACO-GALV M16 200MM 5000DAN	UN	1	1	5,8264	5,8264	MIRANORTE
0212600065	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	MIRANORTE
0212600065	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1,5	1,5	7,08	10,62	MIRANORTE
0212600067	90087	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	MONTE SANTO DO TOCANTINS
0212600067	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	MONTE SANTO DO TOCANTINS
0212600067	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	MONTE SANTO DO TOCANTINS
0212600067	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	MONTE SANTO DO TOCANTINS
0212600067	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	MONTE SANTO DO TOCANTINS
0212600067	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	3	3	6,07	18,21	MONTE SANTO DO TOCANTINS
0212600067	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	MONTE SANTO DO TOCANTINS
0212600067	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	MONTE SANTO DO TOCANTINS
0212600067	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	MONTE SANTO DO TOCANTINS
0212600067	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	6	6	7,08	42,48	MONTE SANTO DO TOCANTINS
0212600068	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ABREULÂNDIA
0212600068	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	ABREULÂNDIA
0212600068	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ABREULÂNDIA
0212600068	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ABREULÂNDIA
0212600068	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	ABREULÂNDIA
0212600068	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ABREULÂNDIA
0212600069	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ABREULÂNDIA
0212600069	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	ABREULÂNDIA
0212600069	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ABREULÂNDIA
0212600069	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ABREULÂNDIA
0212600069	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	ABREULÂNDIA
0212600069	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ABREULÂNDIA
0212600070	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	MONTE SANTO DO TOCANTINS
0212600070	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	MONTE SANTO DO TOCANTINS
0212600070	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	MONTE SANTO DO TOCANTINS
0212600070	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	MONTE SANTO DO TOCANTINS
0212600070	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	MONTE SANTO DO TOCANTINS
0212600070	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	MONTE SANTO DO TOCANTINS
0212600070	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	MONTE SANTO DO TOCANTINS
0212600070	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	MONTE SANTO DO TOCANTINS
0212600070	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	MONTE SANTO DO TOCANTINS
0212600070	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	MONTE SANTO DO TOCANTINS
0212600072	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PIUM
0212600072	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	PIUM
0212600072	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PIUM
0212600072	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PIUM
0212600072	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	PIUM
0212600072	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PIUM
0212600073	90099	TRANSF DISTR AER OMI 1F 7,969KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	NOVA ROSALÂNDIA
0212600073	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	NOVA ROSALÂNDIA
0212600073	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	NOVA ROSALÂNDIA
0212600073	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	NOVA ROSALÂNDIA
0212600073	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	NOVA ROSALÂNDIA
0212600074	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PIUM
0212600074	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PIUM
0212600074	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	PIUM
0212600074	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PIUM
0212600075	90062	TRANSF DISTR AER OMI 3F 13,8KV 380/220V 45KVA CL2 4TP	UN	1	1	13244,91	13244,91	PARAISO DO TOCANTINS
0212600075	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	PARAISO DO TOCANTINS
0212600075	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	5	5	5,97	29,85	PARAISO DO TOCANTINS
0212600075	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	3	3	5,1505	15,4515	PARAISO DO TOCANTINS
0212600075	90791	CONECTOR CUNHA ALUM CN-10 8,23-14,53/4,11-11,79MM AZL	UN	2	2	16,325	32,65	PARAISO DO TOCANTINS
0212600075	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	5	5	7,08	35,4	PARAISO DO TOCANTINS
0212600076	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	CHAPADA DE AREIA
0212600076	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	CHAPADA DE AREIA
0212600076	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1,5	1,5	5,97	8,955	CHAPADA DE AREIA
0212600076	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	CHAPADA DE AREIA
0212600076	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	CHAPADA DE AREIA
0212600076	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	CHAPADA DE AREIA
0212600076	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	CHAPADA DE AREIA
0212600076	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	CHAPADA DE AREIA
0212600076	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	CHAPADA DE AREIA
0212600076	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	CHAPADA DE AREIA
0212600076	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	CHAPADA DE AREIA
0212600077	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	DIVINÓPOLIS
0212600077	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	DIVINÓPOLIS
0212600077	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	DIVINÓPOLIS
0212600077	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	3	3	5,1505	15,4515	DIVINÓPOLIS
0212600077	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	DIVINÓPOLIS
0212600077	91197	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	DIVINÓPOLIS
0212600077	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	DIVINÓPOLIS
0212600078	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	0	7717,245	0	NOVA ROSALÂNDIA
0212600078	90088	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 45KVA CL2 4TP	UN	1	1	14080,6	14080,6	NOVA ROSALÂNDIA
0212600078	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	0	16,49	0	NOVA ROSALÂNDIA
0212600078	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	4	3	182,19	546,57	NOVA ROSALÂNDIA
0212600078	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	7,5	5	5,97	29,85	NOVA ROSALÂNDIA
0212600078	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	0	11,875	0	NOVA ROSALÂNDIA
0212600078	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	2	0	7,22	0	NOVA ROSALÂNDIA
0212600078	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	0	5,1505	0	NOVA ROSALÂNDIA
0212600078	90500	ELO FUSIVEL DISTRIBUICAO TIPO H 3A 500MM	UN	3	3	5,1505	15,4515	NOVA ROSALÂNDIA
0212600078	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	8	6	4,89	29,34	NOVA ROSALÂNDIA
0212600078	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	7	5	7,08	35,4	NOVA ROSALÂNDIA
0212600080	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DIVINÓPOLIS
0212600080	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1	1	5,97	5,97	DIVINÓPOLIS
0212600080	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	DIVINÓPOLIS
0212600080	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	DIVINÓPOLIS
0212600080	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	DIVINÓPOLIS
0212600080	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	DIVINÓPOLIS
0212600080	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	DIVINÓPOLIS
0212600081	90087	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	ARAGUACEMA
0212600081	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	ARAGUACEMA
0212600081	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	ARAGUACEMA
0212600081	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3,5	3,5	5,97	20,895	ARAGUACEMA
0212600081	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	3	3	38,04	114,12	ARAGUACEMA
0212600081	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	ARAGUACEMA
0212600081	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	ARAGUACEMA
0212600081	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	3	3	5,1505	15,4515	ARAGUACEMA
0212600081	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	ARAGUACEMA
0212600081	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	4	4	7,08	28,32	ARAGUACEMA
0212600082	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	ARAGUACEMA
0212600082	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	5	5	5,97	29,85	ARAGUACEMA
0212600082	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	ARAGUACEMA
0212600082	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	3	3	5,1505	15,4515	ARAGUACEMA
0212600082	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	10	10	4,89	48,9	ARAGUACEMA
0212600082	91197	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	ARAGUACEMA
0212600082	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	5	5	7,08	35,4	ARAGUACEMA
0212600083	90088	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 45KVA CL2 4TP	UN	1	1	14080,6	14080,6	ARAGUACEMA
0212600083	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	ARAGUACEMA
0212600083	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	5	5	5,97	29,85	ARAGUACEMA
0212600083	90299	PORTA FUSIVEL CHAVE BASE C 36,2KV 100A 375MM CNZ	PC	2	2	91,344	182,688	ARAGUACEMA
0212600083	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	3	3	6,07	18,21	ARAGUACEMA
0212600083	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	ARAGUACEMA
0212600083	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	5	5	6,94	34,7	ARAGUACEMA
0212600085	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	CASEARA
0212600085	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	CASEARA
0212600085	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	CASEARA
0212600085	90342	CONECT TERM ESTRANG CB/BAR ALUM 2F 123X25MM 11.20-12.30MM	UN	4	4	59,585	238,34	CASEARA
0212600085	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	CASEARA
0212600085	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	3	3	5,1505	15,4515	CASEARA
0212600085	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	CASEARA
0212600085	91199	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 75KVA CL2 4TP	UN	1	1	16815,43	16815,43	CASEARA
0212600085	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	4,5	4,5	6,94	31,23	CASEARA
0212600086	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	CASEARA
0212600086	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	CASEARA
0212600086	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1,5	1,5	5,97	8,955	CASEARA
0212600086	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	CASEARA
0212600086	90472	CONEC DERIV CUNHA-RML COBR II 3,17-8,12/3,17-5,21MM VD	UN	3	3	5,565	16,695	CASEARA
0212600086	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	CASEARA
0212600086	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	CASEARA
0212600086	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	CASEARA
0212600087	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	CHAPADA DE AREIA
0212600087	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	CHAPADA DE AREIA
0212600087	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1,5	1,5	5,97	8,955	CHAPADA DE AREIA
0212600087	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	CHAPADA DE AREIA
0212600087	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	CHAPADA DE AREIA
0212600087	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	CHAPADA DE AREIA
0212600087	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	CHAPADA DE AREIA
0212600087	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	2	2	6,94	13,88	CHAPADA DE AREIA
0212600089	90087	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	DIVINÓPOLIS
0212600089	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	DIVINÓPOLIS
0212600089	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	DIVINÓPOLIS
0212600089	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	DIVINÓPOLIS
0212600089	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	3	3	5,1505	15,4515	DIVINÓPOLIS
0212600089	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	DIVINÓPOLIS
0212600089	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	4	4	7,08	28,32	DIVINÓPOLIS
0212600090	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DOIS IRMÃOS DO TOCANTINS
0212600090	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	1	1	5,97	5,97	DOIS IRMÃOS DO TOCANTINS
0212600090	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	DOIS IRMÃOS DO TOCANTINS
0212600090	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	DOIS IRMÃOS DO TOCANTINS
0212600090	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	DOIS IRMÃOS DO TOCANTINS
0212600090	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	DOIS IRMÃOS DO TOCANTINS
